CASO 0:

					9: 58 IOP250T
					10: 99 IOP250T
					9: 111 IOP250T
					9: 61 IOP250T
5: 14 KFLOP
                    9: 48 IOP250T		
                    10: 141 IOP250T
					9: 80 IOP250T
					10: 60 IOP250T
					9: 120 IOP250T
					9: 47 IOP250T
					10: 140 IOP250T
					10: 63 IOP250T
					9: 39 IOP250T
					10: 118 IOP250T
					9: 59 IOP250T
					10: 80 IOP250T
					9: 57 IOP250T
					10: 81 IOP250T
					9: 77 IOP250T
					10: 119 IOP250T
					9: 57 IOP250T
					9: 45 IOP250T
					10: 67 IOP250T
					9: 61 IOP250T
					10: 99 IOP250T
					9: 49 IOP250T
					10: 123 IOP250T
					9: 94 IOP250T
					10: 98 IOP250T
					10: 87 IOP250T
					9: 61 IOP250T
					10: 91 IOP250T
					9: 88 IOP250T
					10: 132 IOP250T
					10: 215 IOP250T
					9: 55 IOP250T
					9: 50 IOP250T
					10: 122 IOP250T
					9: 39 IOP250T
					10: 118 IOP250T
					9: 57 IOP250T
					10: 127 IOP250T
					9: 59 IOP250T
					10: 112 IOP250T
					9: 82 IOP250T
					10: 58 IOP250T
					10: 135 IOP250T
					9: 86 IOP250T
					10: 80 IOP250T
					9: 76 IOP250T
					10: 127 IOP250T
					9: 63 IOP250T
					10: 107 IOP250T
					9: 72 IOP250T
					10: 57 IOP250T
					9: 57 IOP250T
					9: 87 IOP250T
					10: 1 IOP250T
					10: 86 IOP250T
					9: 87 IOP250T
					10: 88 IOP250T
					9: 87 IOP250T
					10: 154 IOP250T
					9: 58 IOP250T
					10: 107 IOP250T
					9: 51 IOP250T
					10: 128 IOP250T
					9: 64 IOP250T
                    9: 9 IOP250T
5: 14 KFLOPT
                    10: 81 IOP250T
					10: 56 IOP250T
					9: 73 IOP250T
					10: 130 IOP250T
					9: 43 IOP250T
					10: 94 IOP250T
					9: 47 IOP250T
					10: 96 IOP250T
					10: 81 IOP250T
					9: 59 IOP250T
					10: 116 IOP250T
					9: 57 IOP250T
					10: 108 IOP250T
					9: 90 IOP250T
					10: 147 IOP250T
					9: 60 IOP250T
					10: 117 IOP250T
					10: 82 IOP250T
5: 15 KFLOPT
					10: 59 IOP250T
					9: 75 IOP250T
					10: 89 IOP250T
					9: 98 IOP250T
					10: 115 IOP250T
					9: 60 IOP250T
					10: 98 IOP250T
					9: 46 IOP250T
					10: 92 IOP250T
					10: 133 IOP250T
					9: 128 IOP250T
					10: 86 IOP250T
					9: 60 IOP250T
					10: 94 IOP250T
					9: 47 IOP250T
					10: 96 IOP250T
					10: 103 IOP250T
					9: 52 IOP250T
					10: 117 IOP250T
					9: 108 IOP250T
					10: 114 IOP250T
					10: 96 IOP250T
					9: 81 IOP250T
					10: 89 IOP250T
					9: 57 IOP250T
					10: 86 IOP250T
					9: 60 IOP250T
					10: 95 IOP250T
					9: 103 IOP250T
					10: 88 IOP250T
					9: 89 IOP250T
					10: 94 IOP250T
					9: 71 IOP250T
					10: 154 IOP250T
					10: 78 IOP250T
					9: 84 IOP250T
					10: 116 IOP250T
					10: 87 IOP250T
					9: 65 IOP250T
					9: 63 IOP250T					
					10: 85 IOP250T
					9: 41 IOP250T
                    10: 82 IOP250T
5: 14 KFLOPT
					9: 44 IOP250T
					10: 86 IOP250T
					9: 60 IOP250T
					10: 79 IOP250T
					9: 39 IOP250T
					10: 87 IOP250T
					9: 79 IOP250T
					10: 95 IOP250T
					9: 46 IOP250T
					10: 76 IOP250T
					9: 76 IOP250T
					10: 118 IOP250T
					9: 94 IOP250T
					10: 111 IOP250T
					9: 101 IOP250T
					10: 90 IOP250T
					9: 45 IOP250T
					10: 117 IOP250T
					9: 115 IOP250T
					10: 73 IOP250T
					9: 54 IOP250T
					10: 125 IOP250T
					9: 73 IOP250T
					10: 85 IOP250T
					10: 87 IOP250T
					9: 61 IOP250T
					10: 112 IOP250T
5: 14 KFLOPT
					9: 67 IOP250T
					10: 72 IOP250T
					10: 86 IOP250T
					9: 51 IOP250T
					10: 104 IOP250T
					9: 6 IOP250T
					10: 73 IOP250T
					9: 70 IOP250T
					10: 86 IOP250T
					9: 83 IOP250T
					10: 87 IOP250T
					9: 67 IOP250T
					9: 59 IOP250T				
					10: 12 IOP250T
					10: 83 IOP250T
					9: 59 IOP250T
					10: 85 IOP250T
					9: 94 IOP250T
					10: 60 IOP250T
					10: 100 IOP250T
					9: 67 IOP250T
					10: 124 IOP250T
					9: 71 IOP250T
					10: 195 IOP250T
					9: 65 3 IOP250T					
					10: 8 IOP250T
					10: 91 IOP250T
					9: 85 IOP250T
					10: 82 IOP250T
					9: 58 IOP250T
					10: 86 IOP250T
	                10: 101 IOP250T
					10: 70 IOP250T
					9: 67 IOP250T
5: 14 KFLOPT
					10: 162 IOP250T
					9: 82 IOP250T
					10: 94 IOP250T
					9: 33 IOP250T
					10: 105 IOP250T
					9: 90 IOP250T
					10: 117 IOP250T
					9: 97 IOP250T
					10: 58 IOP250T
					9: 62 IOP250T
					10: 62 IOP250T
					10: 91 IOP250T
					9: 61 IOP250T
					10: 114 IOP250T
					10: 81 IOP250T
					9: 58 IOP250T
					10: 95 IOP250T
					10: 122 IOP250T
					9: 53 IOP250T
					10: 90 IOP250T
					10: 120 IOP250T
					9: 66 IOP250T
					10: 129 IOP250T
					9: 42 IOP250T
					10: 144 IOP250T
					9: 69 IOP250T
					10: 118 IOP250T
					9: 58 IOP250T
					10: 90 IOP250T
					9: 65 IOP250T
					10: 112 IOP250T
					10: 98 IOP250T
					9: 66 IOP250T
					10: 87 IOP250T
					9: 55 IOP250T
					10: 92 IOP250T
5: 14 KFLOPT
					9: 66 IOP250T
					10: 84 IOP250T
					9: 51 IOP250T
					10: 77 IOP250T
					9: 73 IOP250T
					10: 91 IOP250T
					9: 64 IOP250T
					10: 115 IOP250T
					9: 101 IOP250T
					10: 116 IOP250T
					10: 126 IOP250T
					9: 73 IOP250T
					10: 92 IOP250T
					9: 59 IOP250T
					10: 91 IOP250T
					9: 51 IOP250T
					10: 97 IOP250T
					9: 45 IOP250T
					10: 119 IOP250T
					9: 40 IOP250T
					10: 119 IOP250T
					9: 59 IOP250T
					10: 87 IOP250T
					9: 43 IOP250T
					10: 85 IOP250T
					9: 102 IOP250T
                    10: 81 IOP250T
					10: 59 IOP250T
					9: 74 IOP250T
					10: 84 IOP250T
					9: 90 IOP250T
					10: 58 IOP250T
					9: 48 IOP250T
					10: 101 IOP250T
					9: 64 IOP250T
					10: 61 IOP250T
5: 14 KFLOPT
					10: 83 IOP250T
					9: 59 IOP250T
					10: 90 IOP250T
					9: 44 IOP250T
					10: 90 IOP250T
					9: 73 IOP250T
					10: 75 IOP250T
					9: 89 IOP250T
					10: 138 IOP250T
					10: 96 IOP250T
					9: 65 IOP250T
					10: 121 IOP250T
					9: 120 IOP250T
					10: 83 IOP250T
					9: 91 IOP250T
					10: 60 IOP250T
					9: 92 IOP250T
					10: 112 IOP250T
					9: 13 IOP250T
					10: 97 IOP250T
					9: 95 IOP250T
					10: 109 IOP250T
					10: 63 IOP250T
					9: 164 IOP250T
					9: 63 IOP250T			
					10: 1 IOP250T
					10: 85 IOP250T
					9: 81 IOP250T
					10: 113 IOP250T
					9: 70 IOP250T
					10: 79 IOP250T
					9: 57 IOP250T
					10: 91 IOP250T
5: 13 KFLOPT
					10: 90 IOP250T
					9: 63 IOP250T
					10: 115 IOP250T
					9: 109 IOP250T
					10: 76 IOP250T
					9: 58 IOP250T
					10: 60 IOP250T
					9: 112 IOP250T
					10: 61 IOP250T
					9: 62 IOP250T
					10: 82 IOP250T
					9: 41 IOP250T
					9: 63IOP250T
					10: 78 IOP250T
					9: 74 IOP250T
					10: 60 IOP250T
					10: 59 IOP250T
					9: 74 IOP250T
					10: 101 IOP250T
					9: 146 IOP250T
					10: 117 IOP250T
					9: 53 IOP250T
					10: 96 IOP250T
					9: 55 IOP250T
					10: 91 IOP250T
					10: 86 IOP250T
					9: 60 IOP250T
					10: 85 IOP250T
					10: 99 IOP250T
					9: 57 IOP250T
					10: 61 IOP250T
					9: 66 IOP250T
					10: 107 IOP250T
					9: 70 IOP250T
					9: 39 IOP250T
					10: 85 IOP250T
					9: 62 IOP250T
5: 14 KFLOPT
					9: 51 IOP250T		
					10: 102 IOP250T
					10: 78 IOP250T
					9: 56 IOP250T
					10: 115 IOP250T
					9: 56 IOP250T
					10: 86 IOP250T
					10: 131 IOP250T
					9: 62 IOP250T
					10: 81 IOP250T
					9: 40 IOP250T
					10: 115 IOP250T
					9: 93 IOP250T
					10: 81 IOP250T
					9: 62 IOP250T	
					10: 81 IOP250T
					9: 55 IOP250T
					9: 10 IOP250T
                    10: 100 IOP250T
					9: 40 IOP250T
					10: 60 IOP250T
					9: 76 IOP250T
					10: 96 IOP250T
					9: 6 IOP250T
					10: 104 IOP250T
					9: 93 IOP250T
					10: 94 IOP250T
					9: 89 IOP250T
					10: 74 IOP250T
5: 14 KFLOPT
					10: 65 IOP250T					
					9: 111 IOP250T
					10: 120 IOP250T
					9: 117 IOP250T
7: 1 KFLOPT
					10: 136 IOP250T
					10: 135 IOP250T
			        9: 86 IOP250T
				    10: 166 IOP250T		
					9: 117 IOP250T
					10: 80 IOP250T
					9: 86 IOP250T
					10: 86 IOP250T
					9: 43 IOP250T
					10: 68 IOP250T
					9: 68 IOP250T
					10: 78 IOP250T
					9: 39 IOP250T
					10: 100 IOP250T


///////////////////////////////////////////////////////////////

CASO 6:

5: 12 KFLOPT
6: 11 KFLOPT
5: 12 KFLOPT
6: 11 KFLOPT
5: 12 KFLOPT
6: 11 KFLOPT
5: 12 KFLOPT
6: 11 KFLOPT
5: 12 KFLOPT
6: 11 KFLOPT
5: 12 KFLOPT
6: 11 KFLOPT
5: 12 KFLOPT
6: 11 KFLOPT
5: 12 KFLOPT


///////////////////////////////////////////////////////////////

CASO 7:


					5: 270 IOP250T
					6: 152 IOP250T
					5: 242 IOP250T
					6: 184 IOP250T
					5: 358 IOP250T
					6: 235 IOP250T
					5: 231 IOP250T
					6: 217 IOP250T
					5: 237 IOP250T
					6: 222 IOP250T
					5: 250 IOP250T
					6: 259 IOP250T
					5: 293 IOP250T
					6: 147 IOP250T
					5: 283 IOP250T
					6: 271 IOP250T
					5: 303 IOP250T
					6: 274 IOP250T
					5: 216 IOP250T
					6: 189 IOP250T
					5: 185 IOP250T
					6: 276 IOP250T
					5: 215 IOP250T
					6: 159 IOP250T
					5: 272 IOP250T
					6: 222 IOP250T
					5: 216 IOP250T
					6: 173 IOP250T
					5: 233 IOP250T
					6: 246 IOP250T
					5: 235 IOP250T
					6: 177 IOP250T
					5: 183 IOP250T
					6: 249 IOP250T
					5: 245 IOP250T
					6: 258 IOP250T
					5: 249 IOP250T
					6: 231 IOP250T
					5: 313 IOP250T
					5: 249 IOP250T
					6: 256 IOP250T
					5: 250 IOP250T
					6: 237 IOP250T
					5: 246 IOP250T
					6: 246 IOP250T
					5: 301 IOP250T
					6: 181 IOP250T
					5: 311 IOP250T
					6: 256 IOP250T
					5: 350 IOP250T
					6: 307 IOP250T
					5: 233 IOP250T
					6: 222 IOP250T
					5: 196 IOP250T
					6: 250 IOP250T
					5: 181 IOP250T
					6: 162 IOP250T
					6: 190 IOP250T
					5: 247 IOP250T
					5: 369 IOP250T
					6: 246 IOP250T
					6: 188 IOP250T
					5: 276 IOP250T
					6: 241 IOP250T
					5: 223 IOP250T
					6: 189 IOP250T
					5: 250 IOP250T
					6: 163 IOP250T
					5: 265 IOP250T
					6: 172 IOP250T
					5: 283 IOP250T
					6: 207 IOP250T
					5: 224 IOP250T
					6: 240 IOP250T
					5: 325 IOP250T
					6: 251 IOP250T
					5: 178 IOP250T
					6: 167 IOP250T
					5: 271 IOP250T
					6: 207 IOP250T
					5: 413 IOP250T
					6: 284 IOP250T
					5: 253 IOP250T
					6: 229 IOP250T
					5: 204 IOP250T
					6: 221 IOP250T
					5: 240 IOP250T
					6: 232 IOP250T
					5: 253 IOP250T
					6: 226 IOP250T
					5: 242 IOP250T
					6: 241 IOP250T
					5: 256 IOP250T
					6: 207 IOP250T
					5: 269 IOP250T
					6: 254 IOP250T
					5: 253 IOP250T
					6: 233 IOP250T
					5: 315 IOP250T
					6: 185 IOP250T
					5: 220 IOP250T
					6: 181 IOP250T
					5: 236 IOP250T
					6: 226 IOP250T
					5: 279 IOP250T
					6: 188 IOP250T
					5: 264 IOP250T
					6: 326 IOP250T
					5: 299 IOP250T
					6: 293 IOP250T
					5: 191 IOP250T
					6: 188 IOP250T
					5: 215 IOP250T
					6: 195 IOP250T
					5: 270 IOP250T
					6: 177 IOP250T
					5: 310 IOP250T
					6: 244 IOP250T
					5: 220 IOP250T
					6: 191 IOP250T
					5: 209 IOP250T
					6: 245 IOP250T
					5: 160 IOP250T
					6: 228 IOP250T
					5: 285 IOP250T
					6: 290 IOP250T
					6: 230 IOP250T
					5: 290 IOP250T
					5: 254 IOP250T
					6: 199 IOP250T
					5: 226 IOP250T
					6: 194 IOP250T
					5: 296 IOP250T
					6: 309 IOP250T
					5: 188 IOP250T
					6: 217 IOP250T
					5: 250 IOP250T
					6: 188 IOP250T
					5: 287 IOP250T
					6: 222 IOP250T
					5: 208 IOP250T
					6: 283 IOP250T
					5: 250 IOP250T
					6: 266 IOP250T
					5: 303 IOP250T
					6: 309 IOP250T
					5: 218 IOP250T
					6: 289 IOP250T
					5: 252 IOP250T
					6: 284 IOP250T
					5: 230 IOP250T
					6: 251 IOP250T
					5: 252 IOP250T
					6: 205 IOP250T
					5: 273 IOP250T
					6: 272 IOP250T
					5: 258 IOP250T
					6: 263 IOP250T
					5: 271 IOP250T
					6: 236 IOP250T
					5: 222 IOP250T
					6: 241 IOP250T
					5: 244 IOP250T
					6: 246 IOP250T
					5: 232 IOP250T
					6: 316 IOP250T
					5: 258 IOP250T
					6: 176 IOP250T
					5: 204 IOP250T
					6: 253 IOP250T
					5: 244 IOP250T
					6: 214 IOP250T
					5: 279 IOP250T
					6: 192 IOP250T
					5: 219 IOP250T
					6: 248 IOP250T
					5: 329 IOP250T
					6: 231 IOP250T
					5: 271 IOP250T
					6: 258 IOP250T
					5: 231 IOP250T
					6: 249 IOP250T
					5: 234 IOP250T
					6: 223 IOP250T
					5: 277 IOP250T
					6: 199 IOP250T
					5: 198 IOP250T
					6: 226 IOP250T
					5: 295 IOP250T
					6: 304 IOP250T
					5: 370 IOP250T
					6: 291 IOP250T
					5: 231 IOP250T
					6: 250 IOP250T
					5: 228 IOP250T
					6: 203 IOP250T
					5: 208 IOP250T
					6: 250 IOP250T
					5: 305 IOP250T
					6: 231 IOP250T
					5: 269 IOP250T
					6: 188 IOP250T
					5: 253 IOP250T
					6: 226 IOP250T
					5: 219 IOP250T
					6: 203 IOP250T
					5: 277 IOP250T
					6: 248 IOP250T
					5: 230 IOP250T
					6: 184 IOP250T
					5: 291 IOP250T
					6: 226 IOP250T
					5: 324 IOP250T
					6: 173 IOP250T
					5: 284 IOP250T
					6: 372 IOP250T
					5: 279 IOP250T
					6: 208 IOP250T
					5: 328 IOP250T
					6: 312 IOP250T
					5: 309 IOP250T
					6: 212 IOP250T
					5: 232 IOP250T
					6: 233 IOP250T
					5: 320 IOP250T
					6: 183 IOP250T
					5: 214 IOP250T
					6: 299 IOP250T
					5: 236 IOP250T
					6: 265 IOP250T
					5: 237 IOP250T
					6: 308 IOP250T
					5: 207 IOP250T
					6: 233 IOP250T
					5: 250 IOP250T
					6: 223 IOP250T
					5: 237 IOP250T
					6: 282 IOP250T
					5: 238 IOP250T
					6: 161 IOP250T
					5: 275 IOP250T
					6: 235 IOP250T
					5: 272 IOP250T
					6: 214 IOP250T
					5: 222 IOP250T
					6: 273 IOP250T
					5: 271 IOP250T

